SMILES_Solute,Temperature_K,Solvent,SMILES_Solvent,Solubility(mole_fraction),Solubility(mol/L),LogS(mol/L),Compound_Name,CAS,PubChem_CID,FDA_Approved,Source
COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,320.15,ethanol,CCO,0.0014,0.0233086953179782,-1.6324820350191176,Coenzyme Q10,303-98-0,5281915,No,10.1007/s10953-013-9998-5
COC(=O)NCCCCCCNC(=O)OC,298.15,ethanol,CCO,0.0155,0.2684198799510893,-0.5711853222089682,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
COC(=O)NCCCCCCNC(=O)OC,300.15,ethanol,CCO,0.01786,0.3092343521842885,-0.5097122672265807,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
COC(=O)NCCCCCCNC(=O)OC,303.15,ethanol,CCO,0.02051,0.3549378313139189,-0.4498477085835179,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
COC(=O)NCCCCCCNC(=O)OC,308.15,ethanol,CCO,0.0279,0.4836932218798329,-0.3154299984515521,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
COC(=O)NCCCCCCNC(=O)OC,313.15,ethanol,CCO,0.0355,0.616919340412976,-0.2097716144164668,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
COC(=O)NCCCCCCNC(=O)OC,318.15,ethanol,CCO,0.04628,0.8085873247063442,-0.0922730708841615,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
COC(=O)NCCCCCCNC(=O)OC,323.15,ethanol,CCO,0.06255,1.1053728085204548,0.0435087770046052,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
COC(=O)NCCCCCCNC(=O)OC,328.15,ethanol,CCO,0.0769,1.3717710773757317,0.1372816418899128,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
COC(=O)NCCCCCCNC(=O)OC,333.15,ethanol,CCO,0.09874,1.794055693195001,0.2538359207993999,Hexamethylene bis(methylcarbamate),6030-54-2,235165,No,10.1007/s10953-014-0160-9
CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,288.15,ethanol,CCO,7.832e-05,0.0013487621285704,-2.870064636954032,"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",1192839-99-8,101516534,No,10.1007/s10953-015-0339-8
CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,293.15,ethanol,CCO,9.433e-05,0.0016168199374035,-2.791338344067859,"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",1192839-99-8,101516534,No,10.1007/s10953-015-0339-8
CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,298.15,ethanol,CCO,0.000111,0.0018926481659538,-2.722930111755305,"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",1192839-99-8,101516534,No,10.1007/s10953-015-0339-8
CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,303.15,ethanol,CCO,0.0001302,0.0022072634433529,-2.6561458294271456,"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",1192839-99-8,101516534,No,10.1007/s10953-015-0339-8
CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,308.15,ethanol,CCO,0.0001559,0.0026277894722441,-2.580409431618002,"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",1192839-99-8,101516534,No,10.1007/s10953-015-0339-8
CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,313.15,ethanol,CCO,0.0001920999999999,0.0032204240802381,-2.4920869346457075,"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",1192839-99-8,101516534,No,10.1007/s10953-015-0339-8
CC1(C)COP(=O)(Oc2cc(OP3(=O)OCC(C)(C)CO3)cc(OP3(=O)OCC(C)(C)CO3)c2)OC1,318.15,ethanol,CCO,0.0002253,0.0037550309267425,-2.4253864817601256,"Phloroglucinol tris(cyclic 2,2-dimethyl-1,3-propanediol phosphate)",1192839-99-8,101516534,No,10.1007/s10953-015-0339-8
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,277.85,ethanol,CCO,3.06e-05,0.0005333163362117,-3.273015113077,Telmisartan,144701-48-4,65999,Yes,10.1007/s10953-016-0484-8
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,288.45,ethanol,CCO,4.57e-05,0.0007873119133062,-3.1038531769283138,Telmisartan,144701-48-4,65999,Yes,10.1007/s10953-016-0484-8
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,298.45,ethanol,CCO,6.33e-05,0.0010785334533088,-2.967166379664703,Telmisartan,144701-48-4,65999,Yes,10.1007/s10953-016-0484-8
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,308.35,ethanol,CCO,8.999999999999999e-05,0.0015165988381552,-2.8191292810561315,Telmisartan,144701-48-4,65999,Yes,10.1007/s10953-016-0484-8
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,313.45,ethanol,CCO,0.000117,0.001960312207875,-2.7076747555009653,Telmisartan,144701-48-4,65999,Yes,10.1007/s10953-016-0484-8
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,329.75,ethanol,CCO,0.000219,0.0036019518435853,-2.443462097792148,Telmisartan,144701-48-4,65999,Yes,10.1007/s10953-016-0484-8
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,333.65,ethanol,CCO,0.000255,0.0041753360691625,-2.3793085627890336,Telmisartan,144701-48-4,65999,Yes,10.1007/s10953-016-0484-8
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,278.2,ethanol,CCO,0.000445,0.0077560039374786,-2.1103619791156607,Cefpiramide,70797-11-4,636405,Yes,10.1007/s10953-017-0664-1
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,283.2,ethanol,CCO,0.0005077,0.0088011965939975,-2.0554582779814594,Cefpiramide,70797-11-4,636405,Yes,10.1007/s10953-017-0664-1
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,288.2,ethanol,CCO,0.0005921,0.010208985518187,-1.9910174122464257,Cefpiramide,70797-11-4,636405,Yes,10.1007/s10953-017-0664-1
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,293.2,ethanol,CCO,0.0006897,0.0118275094784771,-1.9271066952389264,Cefpiramide,70797-11-4,636405,Yes,10.1007/s10953-017-0664-1
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,298.2,ethanol,CCO,0.0008336999999999,0.0142198594049213,-1.847104697556231,Cefpiramide,70797-11-4,636405,Yes,10.1007/s10953-017-0664-1
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,303.2,ethanol,CCO,0.00101,0.0171340447741194,-1.7661401025497034,Cefpiramide,70797-11-4,636405,Yes,10.1007/s10953-017-0664-1
CC(=O)CCc1ccc(O)cc1,283.15,ethanol,CCO,0.1114,2.170477269055658,0.3365552419252882,4-(4-hydroxyphenyl)-2-butanone (raspberry ketone),5471-51-2,21648,No,10.1007/s10953-017-0681-0
CC(=O)CCc1ccc(O)cc1,288.15,ethanol,CCO,0.1409,2.824203214796415,0.4508959430488394,4-(4-hydroxyphenyl)-2-butanone (raspberry ketone),5471-51-2,21648,No,10.1007/s10953-017-0681-0
CC(=O)CCc1ccc(O)cc1,293.15,ethanol,CCO,0.1796,3.7519024073433447,0.5742515331975678,4-(4-hydroxyphenyl)-2-butanone (raspberry ketone),5471-51-2,21648,No,10.1007/s10953-017-0681-0
CC(=O)CCc1ccc(O)cc1,298.15,ethanol,CCO,0.215,4.669469072492065,0.6692675032652302,4-(4-hydroxyphenyl)-2-butanone (raspberry ketone),5471-51-2,21648,No,10.1007/s10953-017-0681-0
CC(=O)CCc1ccc(O)cc1,303.15,ethanol,CCO,0.2582,5.9000548142115665,0.7708560464555393,4-(4-hydroxyphenyl)-2-butanone (raspberry ketone),5471-51-2,21648,No,10.1007/s10953-017-0681-0
CC(=O)CCc1ccc(O)cc1,308.15,ethanol,CCO,0.3001,7.226146188570442,0.8589067433165938,4-(4-hydroxyphenyl)-2-butanone (raspberry ketone),5471-51-2,21648,No,10.1007/s10953-017-0681-0
CC(=O)CCc1ccc(O)cc1,313.15,ethanol,CCO,0.357,9.305924134961938,0.9687595076963136,4-(4-hydroxyphenyl)-2-butanone (raspberry ketone),5471-51-2,21648,No,10.1007/s10953-017-0681-0
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,278.15,ethanol,CCO,0.0002150999999999,0.0037483676815986,-2.4261578152609307,Cefmetazole acid,56796-20-4,42008,Yes,10.1007/s10953-018-0758-4
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,283.15,ethanol,CCO,0.0002815,0.0048750270554044,-2.312022969713083,Cefmetazole acid,56796-20-4,42008,Yes,10.1007/s10953-018-0758-4
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,288.15,ethanol,CCO,0.0003695,0.0063650762873615,-2.1961963868286114,Cefmetazole acid,56796-20-4,42008,Yes,10.1007/s10953-018-0758-4
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,293.15,ethanol,CCO,0.0004668999999999,0.0080056674517248,-2.096602454061098,Cefmetazole acid,56796-20-4,42008,Yes,10.1007/s10953-018-0758-4
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,298.15,ethanol,CCO,0.0005964,0.010174086492835,-1.99250457462669,Cefmetazole acid,56796-20-4,42008,Yes,10.1007/s10953-018-0758-4
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,303.15,ethanol,CCO,0.0007566,0.0128345807299553,-1.8916183139532632,Cefmetazole acid,56796-20-4,42008,Yes,10.1007/s10953-018-0758-4
CC(=O)c1cnccn1,268.35,ethanol,CCO,0.0073,0.1294858437561751,-0.8877777089158111,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
CC(=O)c1cnccn1,273.15,ethanol,CCO,0.0111,0.1966240535858907,-0.7063633547611013,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
CC(=O)c1cnccn1,278.15,ethanol,CCO,0.0136,0.240211719670459,-0.6194058076573199,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
CC(=O)c1cnccn1,283.21,ethanol,CCO,0.0178,0.3139997696306637,-0.5030706705515247,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
CC(=O)c1cnccn1,288.15,ethanol,CCO,0.0231,0.4071838451938135,-0.3902094607360277,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
CC(=O)c1cnccn1,293.05,ethanol,CCO,0.0347,0.6161305025677795,-0.2103272902019559,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
CC(=O)c1cnccn1,298.15,ethanol,CCO,0.0433,0.771633053099397,-0.1125891775143788,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
CC(=O)c1cnccn1,303.15,ethanol,CCO,0.0542,0.9713743120184158,-0.0126133856232915,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
CC(=O)c1cnccn1,308.35,ethanol,CCO,0.0727,1.3210013830797998,0.1209032723182445,Acetylpyrazine,22047-25-2,30914,No,10.1007/s10953-018-0763-7
Cc1cccc(C(=O)O)c1[N+](=O)[O-],283.15,ethanol,CCO,0.01027,0.1796511779219891,-0.7455699309038467,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],285.65,ethanol,CCO,0.01112,0.1943161170979566,-0.7114911763615275,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],288.15,ethanol,CCO,0.012,0.2091476409747287,-0.6795470295649949,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],290.65,ethanol,CCO,0.01299,0.2261752574543593,-0.6455549066553725,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],293.15,ethanol,CCO,0.01405,0.2442262187212063,-0.6122077145323394,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],295.65,ethanol,CCO,0.0151899999999999,0.2636085288430874,-0.5790405426001491,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],298.15,ethanol,CCO,0.01649,0.2858515659468089,-0.5438594242991217,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],300.65,ethanol,CCO,0.0179,0.3097666917405012,-0.5089652824160465,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],303.15,ethanol,CCO,0.01929,0.3334097235842195,-0.4770217385290338,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],305.65,ethanol,CCO,0.02071,0.3574175859756374,-0.4468240827641132,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],308.15,ethanol,CCO,0.0222699999999999,0.3838645594608275,-0.4158219825455214,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],310.65,ethanol,CCO,0.02383,0.4102624679605419,-0.3869382117759412,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],313.15,ethanol,CCO,0.02572,0.4424757166278449,-0.3541105586925133,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],315.65,ethanol,CCO,0.02763,0.4748481712066476,-0.3234452302649335,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
Cc1cccc(C(=O)O)c1[N+](=O)[O-],318.15,ethanol,CCO,0.02963,0.5088019405508116,-0.2934512409742215,3-methyl-2-nitrobenzoic acid,5437-38-7,21575,No,10.1007/s10953-018-0788-y
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,278.15,ethanol,CCO,0.0308999999999999,0.5555181251208575,-0.2553017665853004,Valnemulin hydrochloride,133868-46-9,60195218,No,10.1007/s10953-019-00861-7
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,283.15,ethanol,CCO,0.038,0.683887844451347,-0.1650151154285726,Valnemulin hydrochloride,133868-46-9,60195218,No,10.1007/s10953-019-00861-7
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,288.15,ethanol,CCO,0.0432,0.7774836218843176,-0.109308750854415,Valnemulin hydrochloride,133868-46-9,60195218,No,10.1007/s10953-019-00861-7
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,293.15,ethanol,CCO,0.0506,0.9134234186954244,-0.0393278579799312,Valnemulin hydrochloride,133868-46-9,60195218,No,10.1007/s10953-019-00861-7
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,298.15,ethanol,CCO,0.0601,1.0901632120021023,0.0374915224962493,Valnemulin hydrochloride,133868-46-9,60195218,No,10.1007/s10953-019-00861-7
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,303.15,ethanol,CCO,0.0713,1.301369793054577,0.1144007218215615,Valnemulin hydrochloride,133868-46-9,60195218,No,10.1007/s10953-019-00861-7
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,308.15,ethanol,CCO,0.0837,1.539446188986311,0.1873645128334035,Valnemulin hydrochloride,133868-46-9,60195218,No,10.1007/s10953-019-00861-7
C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.Cl,313.15,ethanol,CCO,0.101,1.883059082444026,0.2748639465577562,Valnemulin hydrochloride,133868-46-9,60195218,No,10.1007/s10953-019-00861-7
Cc1ccc(S(=O)[O-])cc1.[Na+],278.15,ethanol,CCO,0.0031,0.0541774357034097,-1.266181554603963,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
Cc1ccc(S(=O)[O-])cc1.[Na+],283.15,ethanol,CCO,0.00328,0.056974041933014,-1.244322969117375,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
Cc1ccc(S(=O)[O-])cc1.[Na+],288.15,ethanol,CCO,0.00337,0.0582270267036427,-1.234875386075548,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
Cc1ccc(S(=O)[O-])cc1.[Na+],293.15,ethanol,CCO,0.00345,0.0593322549415553,-1.226709145846521,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
Cc1ccc(S(=O)[O-])cc1.[Na+],298.15,ethanol,CCO,0.0035399999999999,0.0605678408801958,-1.217757907771896,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
Cc1ccc(S(=O)[O-])cc1.[Na+],303.15,ethanol,CCO,0.0036299999999999,0.0617550702080743,-1.2093273802060511,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
Cc1ccc(S(=O)[O-])cc1.[Na+],308.15,ethanol,CCO,0.00373,0.0630969723193104,-1.1999914796871416,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
Cc1ccc(S(=O)[O-])cc1.[Na+],313.15,ethanol,CCO,0.0038299999999999,0.0644417876993518,-1.190832420189587,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
Cc1ccc(S(=O)[O-])cc1.[Na+],318.15,ethanol,CCO,0.0039299999999999,0.0657441567322284,-1.1821428407350876,Sodium 4-tolylsulfinate,824-79-3,2723791,No,10.1007/s10953-023-01272-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,278.15,ethanol,CCO,0.00342,0.0597891372145426,-1.2233777136088972,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,283.15,ethanol,CCO,0.00412,0.071625318369901,-1.1449334346094204,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,288.15,ethanol,CCO,0.00443,0.0766232544274328,-1.1156394061266282,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,293.15,ethanol,CCO,0.00484,0.0833533967953048,-1.0790766972229229,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,298.15,ethanol,CCO,0.00545,0.0934261775952858,-1.0295314193556446,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,303.15,ethanol,CCO,0.00629,0.1072945401277196,-0.96942237731395,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,308.15,ethanol,CCO,0.00664,0.112651804460814,-0.9482618473391924,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,313.15,ethanol,CCO,0.00738,0.1246165159228051,-0.9044243950861696,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,318.15,ethanol,CCO,0.00807,0.1355648127010689,-0.8678530216256308,Spectinomycin dihydrochloride pentahydrate,22189-32-8,30971,Yes,10.1007/s10953-024-01385-5
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,278.15,ethanol,CCO,0.01551,0.2744788188919264,-0.5614911637577068,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,283.15,ethanol,CCO,0.01792,0.3159130006026562,-0.500432501433192,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,288.15,ethanol,CCO,0.02178,0.3833981443322596,-0.4163499934616343,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,293.15,ethanol,CCO,0.02617,0.4605655244665126,-0.3367085741753551,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,298.15,ethanol,CCO,0.03078,0.541433281858752,-0.266455051699337,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,303.15,ethanol,CCO,0.03743,0.6591346498672559,-0.181025857453125,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,308.15,ethanol,CCO,0.04743,0.8391371843349625,-0.0761670337727343,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,313.15,ethanol,CCO,0.06392,1.1445270582599154,0.0586260644758844,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,318.15,ethanol,CCO,0.0865499999999999,1.5788350568935343,0.1983367610262286,"1,3-dinitropyrazole",38858-81-0,23279529,No,10.1007/s10953-024-01426-z
COc1cc(CC#N)cc(OC)c1OC,283.15,ethanol,CCO,0.007526,0.1312869126859769,-0.8817785643259471,"3,4,5-trimethoxyphenylacetonitrile",13338-63-1,25887,No,10.1007/s10953-025-01453-4
COc1cc(CC#N)cc(OC)c1OC,288.15,ethanol,CCO,0.00999,0.1737619076354018,-0.7600454241873521,"3,4,5-trimethoxyphenylacetonitrile",13338-63-1,25887,No,10.1007/s10953-025-01453-4
